,alcohol,appellation,category,date,href,price,rating,title
1130,8.5%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/dr-heyden-2017-oppenheimer-sacktrager-spatlese-riesling-rheinhessen/,$18,89 Points,Dr. Heyden 2017 Oppenheimer Sackträger Spätlese Riesling (Rheinhessen)
1131,12%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/dr-loosen-2017-dr-l-dry-riesling-mosel/,$12,89 Points,Dr. Loosen 2017 Dr. L Dry Riesling (Mosel)
1132,13%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/dr-nagler-2017-rudesheimer-berg-rottland-spatlese-trocken-riesling-rheingau/,$24,89 Points,Dr. Nägler 2017 Rüdesheimer Berg Rottland Spätlese Trocken Riesling (Rheingau)
1133,15%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/fattoria-montemaggio-2015-torre-di-montemaggio-merlot-toscana-310719/,$36,89 Points,Fattoria Montemaggio 2015 Torre di Montemaggio Merlot (Toscana)
1134,14%,Northern Spain,Red,4/1/2019,https://www.winemag.com/buying-guide/finca-albret-2013-reserva-red-navarra/,$30,89 Points,Finca Albret 2013 Reserva Red (Navarra)
1135,N/A,Portugal,White,4/1/2019,https://www.winemag.com/buying-guide/fontes-da-cunha-2017-quinta-do-mondego-single-vineyard-white-dao/,$20,89 Points,Fontes da Cunha 2017 Quinta do Mondego Single Vineyard White (Dão)
1136,14%,Mendocino County,Red,4/1/2019,https://www.winemag.com/buying-guide/foursight-2015-charles-vineyard-pinot-noir-anderson-valley/,$48,89 Points,Foursight 2015 Charles Vineyard Pinot Noir (Anderson Valley)
1137,13.8%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/heath-vineyards-2017-captivating-sauvignon-blanc-paso-robles-willow-creek-district-310648/,$45,89 Points,Heath Vineyards 2017 Captivating Sauvignon Blanc (Paso Robles Willow Creek District)
1138,13%,Mendocino County,White,4/1/2019,https://www.winemag.com/buying-guide/heron-2017-sauvignon-blanc-mendocino-county/,$13,89 Points,Heron 2017 Sauvignon Blanc (Mendocino County)
1139,13.5%,New South Wales,White,4/1/2019,https://www.winemag.com/buying-guide/hope-estate-2017-mountain-wash-chardonnay-hunter-valley/,$14,89 Points,Hope Estate 2017 Mountain Wash Chardonnay (Hunter Valley)
1140,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/joseph-fritsch-2017-pinot-blanc-alsace/,$15,89 Points,Joseph Fritsch 2017 Pinot Blanc (Alsace)
1141,12.5%,South Australia,White,4/1/2019,https://www.winemag.com/buying-guide/kilikanoon-2017-killermans-run-riesling-clare-valley/,$20,89 Points,Kilikanoon 2017 Killerman's Run Riesling (Clare Valley)
1142,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/la-regola-2015-vallino-red-costa-toscana/,N/A,89 Points,La Regola 2015 Vallino Red (Costa Toscana)
1143,13.9%,Oregon Other,Red,4/1/2019,https://www.winemag.com/buying-guide/le-doubble-troubble-2016-phelps-creek-vineyard-pinot-noir-columbia-gorge-or-310376/,$48,89 Points,Le Doubblé Troubblé 2016 Phelps Creek Vineyard Pinot Noir (Columbia Gorge (OR))
1144,14.1%,Israel,Red,4/1/2019,https://www.winemag.com/buying-guide/lewis-pasco-2017-the-pasco-project-bdx-cabernet-sauvignon-merlot-judean-hills-309228/,$33,89 Points,Lewis Pasco 2017 The Pasco Project BDX Cabernet Sauvignon-Merlot (Judean Hills)
1145,12.5%,Burgundy,Red,4/1/2019,https://www.winemag.com/buying-guide/maison-roche-de-bellene-2016-rully-309740/,$36,89 Points,Maison Roche de Bellene 2016  Rully
1146,13%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/martin-schaetzel-by-kirrenbourg-2017-roche-granitique-muscat-alsace-309471/,$30,89 Points,Martin Schaetzel by Kirrenbourg 2017 Roche Granitique Muscat (Alsace)
1147,13.5%,Central Valley,Red,4/1/2019,https://www.winemag.com/buying-guide/mcmanis-2017-estate-grown-merlot-lodi/,$12,89 Points,McManis 2017 Estate Grown Merlot (Lodi)
1148,13.5%,Portugal,Red,4/1/2019,https://www.winemag.com/buying-guide/monte-da-ravasqueira-2017-selecao-do-ano-red-alentejano/,$12,89 Points,Monte da Ravasqueira 2017 Seleção do Ano Red (Alentejano)
1149,15%,Israel,Red,4/1/2019,https://www.winemag.com/buying-guide/nadiv-2016-elyone-cabernet-sauvignon-syrah-judean-hills/,$60,89 Points,Nadiv 2016 Elyone Cabernet Sauvignon-Syrah (Judean Hills)
1150,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/preiss-zimmer-2017-reserve-pinot-blanc-alsace/,$25,89 Points,Preiss-Zimmer 2017 Réserve Pinot Blanc (Alsace)
1151,14.5%,Northern Spain,Red,4/1/2019,https://www.winemag.com/buying-guide/rejadorada-2016-roble-toro/,$13,89 Points,Rejadorada 2016 Roble  (Toro)
1152,12%,South Australia,White,4/1/2019,https://www.winemag.com/buying-guide/riposte-2017-the-scimitar-single-vineyard-riesling-clare-valley/,$25,89 Points,Riposte 2017 The Scimitar Single Vineyard Riesling (Clare Valley)
1153,15.5%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/sculpterra-2016-cabernet-franc-paso-robles/,$38,89 Points,Sculpterra 2016 Cabernet Franc (Paso Robles)
1154,13.5%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/steele-2017-pinot-blanc-santa-barbara-county-309678/,$20,89 Points,Steele 2017 Pinot Blanc (Santa Barbara County)
1155,13.5%,Israel,Red,4/1/2019,https://www.winemag.com/buying-guide/tabor-2016-t-cabernet-sauvignon-galilee/,$25,89 Points,Tabor 2016 T Cabernet Sauvignon (Galilee)
1156,14.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/tenuta-del-buonamico-2015-cercatoja-red-toscana/,$33,89 Points,Tenuta del Buonamico 2015 Cercatoja Red (Toscana)
1157,14.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/tenuta-di-trecciano-2016-daniello-red-toscana/,$35,89 Points,Tenuta di Trecciano 2016 Daniello Red (Toscana)
1158,13.6%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/tolosa-2017-poletti-edna-ranch-chardonnay-edna-valley-309809/,$92,89 Points,Tolosa 2017 Poletti Edna Ranch Chardonnay (Edna Valley)
1159,13.5%,Portugal,Red,4/1/2019,https://www.winemag.com/buying-guide/wines-winemakers-2017-lua-cheia-em-vinhas-velhas-red-douro/,$14,89 Points,Wines & Winemakers 2017 Lua Cheia em Vinhas Velhas Red (Douro)
1160,14.5%,Sierra Foothills,Red,4/1/2019,https://www.winemag.com/buying-guide/andis-2015-estate-zinfandel-amador-county/,$25,89 Points,Andis 2015 Estate Zinfandel (Amador County)
1161,12.8%,Mendocino County,White,4/1/2019,https://www.winemag.com/buying-guide/bee-hunter-2015-riesling-anderson-valley/,$24,89 Points,Bee Hunter 2015 Riesling (Anderson Valley)
1162,14%,Southern Italy,Red,4/1/2019,https://www.winemag.com/buying-guide/botromagno-2016-primitivo-puglia/,$19,89 Points,Botromagno 2016 Primitivo (Puglia)
1163,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/caiarossa-2014-aria-di-caiarossa-red-toscana-310289/,$38,89 Points,Caiarossa 2014 Aria di Caiarossa Red (Toscana)
1164,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/casadei-2016-sogno-mediterraneo-red-toscana-310574/,$20,89 Points,Casadei 2016 Sogno Mediterraneo Red (Toscana)
1165,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/castellare-di-castellina-2014-i-sodi-di-san-niccolo-red-toscana-310285/,$100,89 Points,Castellare di Castellina 2014 I Sodi di San Niccolò Red (Toscana)
1166,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/castello-di-gabbiano-2013-alleanza-merlot-toscana/,$30,89 Points,Castello di Gabbiano 2013 Alleanza Merlot (Toscana)
1167,13.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/castello-di-gabbiano-2014-riserva-chianti-classico/,$13,89 Points,Castello di Gabbiano 2014 Riserva  (Chianti Classico)
1168,13%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/castello-di-gabbiano-2016-chianti-classico/,$13,89 Points,Castello di Gabbiano 2016  Chianti Classico
1169,13.5%,Bordeaux,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-beychevelle-2016-le-haut-medoc-de-beychevelle-haut-medoc/,$32,89 Points,Château Beychevelle 2016 Le Haut-Médoc de Beychevelle  (Haut-Médoc)
1170,12%,Bordeaux,White,4/1/2019,https://www.winemag.com/buying-guide/chateau-monbousquet-2016-bordeaux-blanc/,N/A,89 Points,Château Monbousquet 2016  Bordeaux Blanc
1171,14.5%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/chronic-cellars-2017-purple-paradise-red-paso-robles/,$15,89 Points,Chronic Cellars 2017 Purple Paradise Red (Paso Robles)
1172,14.8%,Napa,Red,4/1/2019,https://www.winemag.com/buying-guide/clif-family-2016-petite-sirah-napa-valley-309900/,$45,89 Points,Clif Family 2016 Petite Sirah (Napa Valley)
1173,14.3%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/concannon-2016-reserve-assemblage-red-livermore-valley/,$28,89 Points,Concannon 2016 Reserve Assemblage Red (Livermore Valley)
1174,13.5%,Israel,Red,4/1/2019,https://www.winemag.com/buying-guide/davids-land-2017-cabernet-sauvignon-judean-hills/,$13,89 Points,David's Land 2017 Cabernet Sauvignon (Judean Hills)
1175,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-fernand-engel-2017-reserve-sylvaner-alsace-309609/,$19,89 Points,Domaine Fernand Engel 2017 Réserve Sylvaner (Alsace)
1176,13%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-loew-2017-westhoffen-sylvaner-alsace-309620/,$21,89 Points,Domaine Loew 2017 Westhoffen Sylvaner (Alsace)
1177,12%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-michel-fonne-2017-grains-de-genie-white-alsace-309463/,$12,89 Points,Domaine Michel Fonne 2017 Grains de Génie White (Alsace)
1178,12.5%,Alsace,Red,4/1/2019,https://www.winemag.com/buying-guide/domaine-pfister-2017-pinot-noir-alsace-309580/,$30,89 Points,Domaine Pfister 2017 Pinot Noir (Alsace)
1179,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-riefle-landmann-2017-leclat-white-alsace-309487/,$26,89 Points,Domaine Rieflé-Landmann 2017 L'Eclat White (Alsace)
1180,12.5%,Alsace,Red,4/1/2019,https://www.winemag.com/buying-guide/domaines-schlumberger-2016-les-princes-abbes-pinot-noir-alsace-309583/,$25,89 Points,Domaines Schlumberger 2016 Les Princes Abbés Pinot Noir (Alsace)
1181,13%,Willamette Valley,White,4/1/2019,https://www.winemag.com/buying-guide/firesteed-2016-riesling-willamette-valley/,$16,89 Points,Firesteed 2016 Riesling (Willamette Valley)
1182,14.2%,Columbia Valley,Red,4/1/2019,https://www.winemag.com/buying-guide/gramercy-2015-lower-east-cabernet-sauvignon-columbia-valley-wa-310019/,$32,89 Points,Gramercy 2015 Lower East Cabernet Sauvignon (Columbia Valley (WA))
1183,12.8%,New South Wales,White,4/1/2019,https://www.winemag.com/buying-guide/hope-estate-2016-estate-grown-chardonnay-hunter-valley/,$14,89 Points,Hope Estate 2016 Estate Grown Chardonnay (Hunter Valley)
1184,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/hugel-2017-gentil-white-alsace-309469/,$15,89 Points,Hugel 2017 Gentil White (Alsace)
1185,14.5%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/kendall-jackson-2017-jackson-estate-chardonnay-santa-maria-valley-310652/,$35,89 Points,Kendall-Jackson 2017 Jackson Estate Chardonnay (Santa Maria Valley)
1186,12%,California Other,Sparkling,4/1/2019,https://www.winemag.com/buying-guide/korbel-nv-brut-rose-methode-champenoise-sparkling-california-309894/,$14,89 Points,Korbel NV Brut Rosé Méthode Champenoise Sparkling (California)
1187,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/la-cave-des-vignerons-de-pfaffenheim-2017-special-white-alsace-309457/,$12,89 Points,La Cave des Vignerons de Pfaffenheim 2017 Special White (Alsace)
1188,13%,Western Australia,White,4/1/2019,https://www.winemag.com/buying-guide/leeuwin-estate-2017-siblings-sauvignon-blanc-semillon-margaret-river/,$20,89 Points,Leeuwin Estate 2017 Siblings Sauvignon Blanc-Semillon (Margaret River)
1189,14.3%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/longoria-2016-cabernet-franc-santa-ynez-valley/,$48,89 Points,Longoria 2016 Cabernet Franc (Santa Ynez Valley)
1190,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/lucien-albrecht-2017-cuvee-balthazar-pinot-blanc-alsace/,$13,89 Points,Lucien Albrecht 2017 Cuvée Balthazar Pinot Blanc (Alsace)
1191,15.5%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/opolo-2017-summit-creek-zinfandel-paso-robles-309656/,$19,89 Points,Opolo 2017 Summit Creek Zinfandel (Paso Robles)
1192,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/paul-blanck-2017-pinot-blanc-alsace/,$14,89 Points,Paul Blanck 2017 Pinot Blanc (Alsace)
1193,12%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/pierre-sparr-2017-grande-reserve-pinot-blanc-alsace/,$16,89 Points,Pierre Sparr 2017 Grande Reserve Pinot Blanc (Alsace)
1194,12%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/pierre-sparr-2017-one-white-alsace-309498/,$14,89 Points,Pierre Sparr 2017 One White (Alsace)
1195,14%,Victoria,Red,4/1/2019,https://www.winemag.com/buying-guide/point-ormond-2017-sangiovese-grampians/,$15,89 Points,Point Ormond 2017 Sangiovese (Grampians)
1196,14.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/renieri-2015-re-di-renieri-red-toscana/,$45,89 Points,Renieri 2015 Re di Renieri Red (Toscana)
1197,12%,Germany,White,4/1/2019,https://www.winemag.com/buying-guide/robert-weil-2017-trocken-gutswein-riesling-rheingau/,$22,89 Points,Robert Weil 2017 Trocken Gutswein Riesling (Rheingau)
1198,15.2%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/santa-barbara-winery-2015-stolpman-vineyard-sangiovese-santa-ynez-valley/,$28,89 Points,Santa Barbara Winery 2015 Stolpman Vineyard Sangiovese (Santa Ynez Valley)
1199,12.5%,Germany,Sparkling,4/1/2019,https://www.winemag.com/buying-guide/schmitt-schenk-2015-ockfener-scharzberg-reisling-sekt-trocken-sparkling-mosel/,$20,89 Points,Schmitt Schenk 2015 Ockfener Scharzberg Reisling Sekt Trocken Sparkling (Mosel)
1200,11.5%,California Other,Sparkling,4/1/2019,https://www.winemag.com/buying-guide/scotto-family-cellars-nv-brut-rose-sparkling-california-309842/,$15,89 Points,Scotto Family Cellars NV Brut Rosé Sparkling (California)
1201,13.2%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/scratch-2017-kristys-vineyard-riesling-monterey-309677/,$24,89 Points,Scratch 2017 Kristy's Vineyard Riesling (Monterey)
1202,14.2%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/sculpterra-2016-statuesque-red-paso-robles-309673/,$40,89 Points,Sculpterra 2016 Statuesque Red (Paso Robles)
1203,13%,Colorado,Red,4/1/2019,https://www.winemag.com/buying-guide/snowy-peaks-2017-mourvedre-grand-valley/,$18,89 Points,Snowy Peaks 2017 Mourvèdre (Grand Valley)
1204,9%,Israel,Sparkling,4/1/2019,https://www.winemag.com/buying-guide/tabor-2016-562-brut-sparkling-galilee/,$17,89 Points,Tabor 2016 562 Brut Sparkling (Galilee)
1205,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/tenuta-del-buonamico-2015-il-fortino-syrah-toscana/,$39,89 Points,Tenuta del Buonamico 2015 Il Fortino Syrah (Toscana)
1206,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/tenuta-di-nozzole-2013-gran-selezione-chianti-classico-310570/,$50,89 Points,Tenuta di Nozzole 2013 Gran Selezione  (Chianti Classico)
1207,13.8%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/twisted-paso-2017-pinot-noir-central-coast/,$20,89 Points,Twisted Paso 2017 Pinot Noir (Central Coast)
1208,14.3%,Napa-Sonoma,White,4/1/2019,https://www.winemag.com/buying-guide/zd-2016-reserve-chardonnay-carneros/,$77,89 Points,ZD 2016 Reserve Chardonnay (Carneros)
1209,14%,Bordeaux,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-bibian-2016-haut-medoc/,$42,88 Points,Château Bibian 2016  Haut-Médoc
1210,12.5%,Alsace,Red,4/1/2019,https://www.winemag.com/buying-guide/allimant-laugner-2017-pinot-noir-alsace-309506/,$17,88 Points,Allimant-Laugner 2017 Pinot Noir (Alsace)
1211,14%,Tuscany,White,4/1/2019,https://www.winemag.com/buying-guide/ambrogio-e-giovanni-folonari-2016-cabreo-la-pietra-chardonnay-toscana/,$40,88 Points,Ambrogio e Giovanni Folonari 2016 Cabreo La Pietra Chardonnay (Toscana)
1212,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/armand-hurst-2017-vieilles-vignes-pinot-blanc-alsace/,$19,88 Points,Armand Hurst 2017 Vieilles Vignes Pinot Blanc (Alsace)
1213,14.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/borgo-salcetino-2015-gran-selezione-chianti-classico-310569/,$50,88 Points,Borgo Salcetino 2015 Gran Selezione  (Chianti Classico)
1214,13%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/brea-2016-la-estancia-vineyards-chardonnay-santa-lucia-highlands/,$24,88 Points,Brea 2016 La Estancia Vineyards Chardonnay (Santa Lucia Highlands)
1215,14.9%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/broken-earth-2016-limited-release-cabernet-sauvignon-paso-robles/,$29,88 Points,Broken Earth 2016 Limited Release Cabernet Sauvignon (Paso Robles)
1216,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/casadei-2015-filare-18-cabernet-franc-toscana-310575/,$50,88 Points,Casadei 2015 Filare 18 Cabernet Franc (Toscana)
1217,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/castellare-di-castellina-2016-poggio-ai-merli-merlot-toscana-310283/,$120,88 Points,Castellare di Castellina 2016 Poggio ai Merli Merlot (Toscana)
1218,14%,Bordeaux,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-fleur-la-mothe-2016-medoc/,$22,88 Points,Château Fleur la Mothe 2016  Médoc
1219,13.5%,Bordeaux,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-la-branne-2016-medoc/,$25,88 Points,Château La Branne 2016  Médoc
1220,13.5%,Bordeaux,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-leboscq-2016-medoc/,$13,88 Points,Château Leboscq 2016  Médoc
1221,N/A,Bordeaux,White,4/1/2019,https://www.winemag.com/buying-guide/chateau-les-clauzots-2017-graves/,$20,88 Points,Château les Clauzots 2017  Graves
1222,14.5%,Columbia Valley,Red,4/1/2019,https://www.winemag.com/buying-guide/chateau-ste-michelle-2015-artist-series-red-columbia-valley-wa-310026/,$65,88 Points,Chateau Ste. Michelle 2015 Artist Series Red (Columbia Valley (WA))
1223,14%,Portugal,Red,4/1/2019,https://www.winemag.com/buying-guide/cortes-de-cima-2015-cabernet-sauvignon-alentejano/,$45,88 Points,Cortes de Cima 2015 Cabernet Sauvignon (Alentejano)
1224,14.5%,Columbia Valley,Red,4/1/2019,https://www.winemag.com/buying-guide/covington-2016-sangio-sangiovese-columbia-valley-wa/,$27,88 Points,Covington 2016 Sangio Sangiovese (Columbia Valley (WA))
1225,13%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-faiveley-2016-clos-rochette-monopole-montagny/,$21,88 Points,Domaine Faiveley 2016 Clos Rochette Monopole  (Montagny)
1226,12.5%,Burgundy,White,4/1/2019,https://www.winemag.com/buying-guide/domaine-passy-le-clou-2017-chablis-310172/,$28,88 Points,Domaine Passy le Clou 2017  Chablis
1227,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/fattoria-fibbiano-2014-sanforte-sangiovese-toscana/,$55,88 Points,Fattoria Fibbiano 2014 Sanforte Sangiovese (Toscana)
1228,13.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/fattorie-parri-2016-tenuta-il-monte-chianti/,$12,88 Points,Fattorie Parri 2016 Tenuta Il Monte  (Chianti)
1229,14%,Southern Italy,Red,4/1/2019,https://www.winemag.com/buying-guide/feudo-croce-2016-aglianico-salento/,$12,88 Points,Feudo Croce 2016 Aglianico (Salento)
1230,14.2%,Columbia Valley,Red,4/1/2019,https://www.winemag.com/buying-guide/finn-hill-2014-tenebrae-stillwater-creek-vineyard-petit-verdot-columbia-valley-wa/,$30,88 Points,Finn Hill 2014 Tenebrae Stillwater Creek Vineyard Petit Verdot (Columbia Valley (WA))
1231,13.7%,Willamette Valley,White,4/1/2019,https://www.winemag.com/buying-guide/firesteed-2017-pinot-gris-willamette-valley/,$16,88 Points,Firesteed 2017 Pinot Gris (Willamette Valley)
1232,13.5%,Portugal,Red,4/1/2019,https://www.winemag.com/buying-guide/fontes-da-cunha-2016-mondeco-jaen-dao/,$15,88 Points,Fontes da Cunha 2016 Mondeco Jaen (Dão)
1233,13%,Portugal,White,4/1/2019,https://www.winemag.com/buying-guide/fontes-da-cunha-2017-mondeco-white-dao/,$15,88 Points,Fontes da Cunha 2017 Mondeco White (Dão)
1234,14.7%,Columbia Valley,White,4/1/2019,https://www.winemag.com/buying-guide/force-majeure-2017-estate-viognier-red-mountain-310120/,$50,88 Points,Force Majeure 2017 Estate Viognier (Red Mountain)
1235,13.8%,Israel,Red,4/1/2019,https://www.winemag.com/buying-guide/hacormim-2017-adi-13-malbec-israel/,$10,88 Points,Hacormim 2017 Adi 13 Malbec (Israel)
1236,14.1%,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/hahn-2017-slh-pinot-gris-santa-lucia-highlands-310641/,$28,88 Points,Hahn 2017 SLH Pinot Gris (Santa Lucia Highlands)
1237,14%,South Australia,Red,4/1/2019,https://www.winemag.com/buying-guide/hewitson-2016-lu-lu-shiraz-adelaide/,$15,88 Points,Hewitson 2016 Lu Lu Shiraz (Adelaide)
1238,14.3%,Lake County,Red,4/1/2019,https://www.winemag.com/buying-guide/high-valley-vineyard-2015-barbera-high-valley/,$25,88 Points,High Valley Vineyard 2015 Barbera (High Valley)
1239,12.5%,Alsace,White,4/1/2019,https://www.winemag.com/buying-guide/jean-baptiste-adam-2017-les-natures-pinot-blanc-alsace/,$23,88 Points,Jean-Baptiste Adam 2017 Les Natures Pinot Blanc (Alsace)
1240,N/A,Burgundy,Red,4/1/2019,https://www.winemag.com/buying-guide/madame-veuve-point-2015-mercurey/,$30,88 Points,Madame Veuve Point 2015  Mercurey
1241,13.8%,Sonoma,White,4/1/2019,https://www.winemag.com/buying-guide/martin-ray-2017-chardonnay-sonoma-coast-310593/,$25,88 Points,Martin Ray 2017 Chardonnay (Sonoma Coast)
1242,13.5%,Southern Italy,White,4/1/2019,https://www.winemag.com/buying-guide/masso-antico-2017-da-uve-leggermente-appassito-fiano-salento/,$10,88 Points,Masso Antico 2017 Da Uve Leggermente Appassito Fiano (Salento)
1243,14.3%,California Other,Red,4/1/2019,https://www.winemag.com/buying-guide/mirassou-2017-pinot-noir-california/,$12,88 Points,Mirassou 2017 Pinot Noir (California)
1244,13%,Portugal,Rose,4/1/2019,https://www.winemag.com/buying-guide/monte-da-ravasqueira-2016-ravasqueira-premium-rose-alentejano/,$30,88 Points,Monte da Ravasqueira 2016 Ravasqueira Premium Rosé (Alentejano)
1245,12.5%,Galicia,White,4/1/2019,https://www.winemag.com/buying-guide/montecillo-2017-singladuras-albarino-rias-baixas/,$15,88 Points,Montecillo 2017 Singladuras Albariño (Rías Baixas)
1246,12.5%,US,Red,4/1/2019,https://www.winemag.com/buying-guide/natchez-hills-2015-family-reserve-cabernet-sauvignon-america/,$35,88 Points,Natchez Hills 2015 Family Reserve Cabernet Sauvignon (America)
1247,13.5%,Portugal,Red,4/1/2019,https://www.winemag.com/buying-guide/parras-wines-2016-alfacinha-reserva-red-lisboa/,$12,88 Points,Parras Wines 2016 Alfacinha Reserva Red (Lisboa)
1248,14.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/poggio-al-tesoro-2015-mediterra-red-toscana/,$25,88 Points,Poggio al Tesoro 2015 Mediterra Red (Toscana)
1249,13%,California Other,White,4/1/2019,https://www.winemag.com/buying-guide/pomelo-2017-sauvignon-blanc-california/,$14,88 Points,Pomelo 2017 Sauvignon Blanc (California)
1250,14.7%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/puma-road-2014-vigna-monte-nero-pinot-noir-santa-lucia-highlands/,$54,88 Points,Puma Road 2014 Vigna Monte Nero Pinot Noir (Santa Lucia Highlands)
1251,19.5%,Portugal,Port/Sherry,4/1/2019,https://www.winemag.com/buying-guide/quinta-de-la-rosa-2009-colheita-port/,$40,88 Points,Quinta de la Rosa 2009 Colheita  (Port)
1252,13.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/rascioni-e-cecconello-2017-maremmino-red-toscana-310558/,$12,88 Points,Rascioni e Cecconello 2017 Maremmino Red (Toscana)
1253,11.5%,Israel,White,4/1/2019,https://www.winemag.com/buying-guide/recanati-2017-sauvignon-blanc-galilee/,$15,88 Points,Recanati 2017 Sauvignon Blanc (Galilee)
1254,14.5%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/renieri-2015-regina-di-renieri-syrah-toscana/,$45,88 Points,Renieri 2015 Regina di Renieri Syrah (Toscana)
1255,12%,Alsace,Red,4/1/2019,https://www.winemag.com/buying-guide/robert-karcher-et-fils-2016-cuvee-du-commandeur-pinot-noir-alsace-309525/,$24,88 Points,Robert Karcher et Fils 2016 Cuvée du Commandeur Pinot Noir (Alsace)
1256,14.9%,Central Coast,Red,4/1/2019,https://www.winemag.com/buying-guide/sextant-2016-caverio-red-paso-robles-309801/,$45,88 Points,Sextant 2016 Caverio Red (Paso Robles)
1257,13.9%,Colorado,Red,4/1/2019,https://www.winemag.com/buying-guide/snowy-peaks-2016-petit-verdot-grand-valley/,$27,88 Points,Snowy Peaks 2016 Petit Verdot (Grand Valley)
1258,14%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/tenuta-san-vito-2017-san-vito-chianti-309375/,$20,88 Points,Tenuta San Vito 2017 San Vito  (Chianti)
1259,13%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/torre-matilde-2015-merlot-toscana/,$25,88 Points,Torre Matilde 2015 Merlot (Toscana)
1260,13%,Tuscany,Red,4/1/2019,https://www.winemag.com/buying-guide/torre-matilde-2015-merlot-toscana/,$25,88 Points,Torre Matilde 2015 Merlot (Toscana)
1261,13%,Galicia,White,4/1/2019,https://www.winemag.com/buying-guide/valdemonxes-2017-clasico-albarino-rias-baixas/,$15,88 Points,Valdemonxes 2017 Clásico Albariño (Rías Baixas)
1262,N/A,Central Coast,White,4/1/2019,https://www.winemag.com/buying-guide/verde-2017-chardonnay-monterey-310710/,$33,88 Points,Verde 2017 Chardonnay (Monterey)
